order_id,customer_id,name,category,sub_category,city,date,region,unit_price,total_Sales,units_sold,discount_rate,profits,month,seasonality,mode_of_transaction ,marketting_id,inventory_level,revenue,employement_status,employee_id 
O179,C179,Shah,Bakery,Biscuits,Perambalur,07-04-2015,South,20,2520,126,0.25,1373,4,No festival,Online,200195,1,1890,unemployed,15
O180,C180,Jonas,Oil & Masala,Edible Oil & Ghee,Viluppuram,08-04-2015,East,800,2400,3,0.15,1002,4,No festival,Offline,200195,2,2040,employed,8
O181,C181,Amy,Oil & Masala,Spices,Virudhunagar,08-04-2015,West,50,3150,63,0.14,1356,4,No festival,Offline,200195,2,2709,employed,11
O182,C182,Akash,Beverages,Health Drinks,Bodi,08-04-2015,South,100,3100,31,0.2,1054,4,No festival,Offline,200195,1,2480,employed,15
O183,C183,Shah,Beverages,Soft Drinks,Pudukottai,08-04-2015,West,20,3300,165,0.34,1167,4,No festival,Offline,200195,1,2178,employed,12
O184,C184,Krithika,Snacks,Noodles,Madurai,08-04-2015,West,100,2600,26,0.3,1186,4,No festival,Online,200195,1,1820,employed,5
O185,C185,Alan,Snacks,Noodles,Pudukottai,08-04-2015,West,100,2900,29,0.24,1085,4,No festival,Online,200195,1,2204,unemployed,16
O186,C186,Yadav,Snacks,Chocolates,Vellore,08-04-2015,West,10,3390,339,0.18,1016,4,No festival,Online,200195,1,2779.8,unemployed,12
O187,C187,Vince,"Eggs, Meat & Fish",Eggs,Coimbatore,11-04-2015,South,6,2886,481,0.11,1322,4,No festival,Online,200195,4,2568.54,unemployed,16
O188,C188,Peer,Beverages,Soft Drinks,Pudukottai,11-04-2015,South,20,2880,144,0.24,1029,4,No festival,Online,200195,1,2188.8,employed,5
O189,C189,Verma,Beverages,Soft Drinks,Trichy,11-04-2015,West,20,3280,164,0.32,1070,4,No festival,Offline,200195,1,2230.4,employed,13
O190,C190,Ram,Bakery,Biscuits,Bodi,11-04-2015,Central,20,2760,138,0.11,1171,4,No festival,Offline,200195,1,2456.4,unemployed,12
O191,C191,James,"Eggs, Meat & Fish",Fish,Tenkasi,11-04-2015,West,600,3600,6,0.17,1278,4,No festival,Offline,200195,4,2988,employed,13
O192,C192,Ram,Oil & Masala,Spices,Kanyakumari,11-04-2015,West,50,2600,52,0.32,1132,4,No festival,Online,200195,2,1768,unemployed,6
O193,C193,Veena,Fruits & Veggies,Organic Vegetables,Perambalur,11-04-2015,South,200,2800,14,0.32,1003,4,No festival,Offline,200195,3,1904,employed,10
O194,C194,Sheeba,Bakery,Breads & Buns,Coimbatore,11-04-2015,West,30,3030,101,0.32,1138,4,No festival,Offline,200195,1,2060.4,employed,8
O195,C195,Veena,Oil & Masala,Masalas,Coimbatore,11-04-2015,South,50,2950,59,0.31,1109,4,No festival,Offline,200195,2,2035.5,employed,5
O196,C196,Verma,Fruits & Veggies,Organic Fruits,Pudukottai,12-04-2015,Central,300,2700,9,0.32,1336,4,No festival,Offline,200195,3,1836,unemployed,3
O197,C197,Aditi,Fruits & Veggies,Organic Vegetables,Virudhunagar,12-04-2015,West,200,3000,15,0.18,1158,4,No festival,Offline,200195,3,2460,unemployed,19
O198,C198,Krithika,Beverages,Health Drinks,Chennai,12-04-2015,West,100,2800,28,0.33,1284,4,No festival,Offline,200195,1,1876,employed,12
O199,C199,Ravi,Oil & Masala,Masalas,Bodi,12-04-2015,West,50,3100,62,0.26,1001,4,No festival,Online,200195,2,2294,employed,6
O200,C200,Arutra,Bakery,Breads & Buns,Tirunelveli,12-04-2015,West,30,2520,84,0.12,1370,4,No festival,Offline,200195,1,2217.6,unemployed,19
O201,C201,Yusuf,Oil & Masala,Edible Oil & Ghee,Theni,12-04-2015,West,800,2400,3,0.3,1001,4,No festival,Offline,200195,2,1680,employed,20
O202,C202,Sundar,Beverages,Soft Drinks,Ooty,13-04-2015,East,20,3320,166,0.35,1097,4,No festival,Offline,200195,1,2158,unemployed,6
O203,C203,Vidya,"Eggs, Meat & Fish",Fish,Coimbatore,13-04-2015,East,600,3000,5,0.34,1009,4,No festival,Offline,200195,4,1980,unemployed,18
O204,C204,Hussain,Oil & Masala,Edible Oil & Ghee,Chennai,13-04-2015,East,800,3200,4,0.21,1185,4,No festival,Offline,200195,2,2528,employed,13
O205,C205,Suresh,Fruits & Veggies,Organic Vegetables,Nagercoil,13-04-2015,East,200,3200,16,0.35,1172,4,No festival,Offline,200195,3,2080,employed,17
O206,C206,Harish,"Eggs, Meat & Fish",Chicken,Salem,13-04-2015,East,200,2600,13,0.24,1000,4,No festival,Offline,200195,4,1976,unemployed,17
O207,C207,Veena,"Eggs, Meat & Fish",Mutton,Namakkal,15-04-2015,West,400,3200,8,0.16,1146,4,No festival,Online,200195,4,2688,employed,12
O208,C208,Harish,Oil & Masala,Masalas,Chennai,15-04-2015,West,50,3200,64,0.3,1190,4,No festival,Online,200195,2,2240,employed,20
O209,C209,Shree,Snacks,Cookies,Cumbum,16-04-2015,South,30,2820,94,0.24,1260,4,No festival,Offline,200195,1,2143.2,unemployed,20
O210,C210,Jackson,"Eggs, Meat & Fish",Eggs,Coimbatore,18-04-2015,West,6,3186,531,0.29,1054,4,No festival,Offline,200195,4,2262.06,unemployed,10
O211,C211,Haseena,Beverages,Health Drinks,Theni,18-04-2015,Central,100,3100,31,0.19,1217,4,No festival,Offline,200195,1,2511,employed,5
O212,C212,James,Beverages,Health Drinks,Ramanadhapuram,18-04-2015,West,100,3100,31,0.31,1002,4,No festival,Online,200195,1,2139,unemployed,7
O213,C213,Sudha,Fruits & Veggies,Organic Vegetables,Tirunelveli,18-04-2015,West,200,3000,15,0.14,1216,4,No festival,Online,200195,3,2580,unemployed,19
O214,C214,Sudeep,Food Grains,Rice,Krishnagiri,18-04-2015,Central,800,3200,4,0.29,1066,4,No festival,Offline,200195,5,2272,unemployed,16
O215,C215,Haseena,Beverages,Soft Drinks,Trichy,18-04-2015,Central,20,2620,131,0.28,1310,4,No festival,Offline,200195,1,1886.4,unemployed,7
O216,C216,Ridhesh,Bakery,Cakes,Madurai,18-04-2015,West,300,2700,9,0.29,1200,4,No festival,Offline,200195,1,1917,employed,15
O217,C217,Yadav,Fruits & Veggies,Fresh Fruits,Karur,18-04-2015,Central,190,2660,14,0.15,1182,4,No festival,Online,200195,3,2261,employed,2
O218,C218,Ganesh,Bakery,Breads & Buns,Karur,19-04-2015,South,30,2850,95,0.15,1389,4,No festival,Offline,200195,1,2422.5,employed,15
O219,C219,Jonas,Food Grains,Atta & Flour,Theni,19-04-2015,South,40,2600,65,0.33,1362,4,No festival,Online,200195,5,1742,employed,3
O220,C220,Sudeep,Bakery,Breads & Buns,Virudhunagar,19-04-2015,West,30,2760,92,0.17,1097,4,No festival,Online,200195,1,2290.8,unemployed,13
O221,C221,Verma,Bakery,Biscuits,Viluppuram,20-04-2015,Central,20,3100,155,0.22,1361,4,No festival,Offline,200195,1,2418,employed,14
O222,C222,Verma,Beverages,Health Drinks,Karur,20-04-2015,Central,100,3300,33,0.19,1181,4,No festival,Online,200195,1,2673,employed,5
O223,C223,Jackson,Beverages,Soft Drinks,Chennai,20-04-2015,Central,20,2640,132,0.29,1155,4,No festival,Offline,200195,1,1874.4,employed,18
O224,C224,Malik,Fruits & Veggies,Organic Vegetables,Salem,20-04-2015,West,200,3000,15,0.17,1123,4,No festival,Offline,200195,3,2490,employed,6
O225,C225,Ridhesh,Food Grains,Rice,Vellore,21-04-2015,West,800,3200,4,0.16,1130,4,No festival,Online,200195,5,2688,unemployed,17
O226,C226,Arutra,Oil & Masala,Edible Oil & Ghee,Pudukottai,21-04-2015,South,800,2400,3,0.17,1361,4,No festival,Offline,200195,2,1992,unemployed,16
O227,C227,Kumar,Food Grains,Organic Staples,Salem,22-04-2015,East,100,2600,26,0.22,1028,4,No festival,Online,200195,5,2028,unemployed,2
O228,C228,Veena,Beverages,Health Drinks,Krishnagiri,22-04-2015,East,100,3100,31,0.23,1198,4,No festival,Offline,200195,1,2387,employed,10
O229,C229,Haseena,Fruits & Veggies,Organic Vegetables,Cumbum,23-04-2015,West,200,3000,15,0.16,1179,4,No festival,Offline,200195,3,2520,employed,14
O230,C230,Vinne,Oil & Masala,Spices,Salem,23-04-2015,East,50,2850,57,0.21,1295,4,No festival,Offline,200195,2,2251.5,employed,14
O231,C231,Veena,Oil & Masala,Masalas,Madurai,23-04-2015,East,50,3100,62,0.1,1186,4,No festival,Online,200195,2,2790,unemployed,7
O232,C232,Peer,Snacks,Noodles,Dindigul,23-04-2015,East,100,2600,26,0.22,1369,4,No festival,Online,200195,1,2028,unemployed,13
O233,C233,Arvind,Oil & Masala,Spices,Tirunelveli,23-04-2015,East,50,2900,58,0.16,1070,4,No festival,Offline,200195,2,2436,employed,16
O234,C234,Krithika,Food Grains,Organic Staples,Dindigul,23-04-2015,East,100,2800,28,0.21,1083,4,No festival,Offline,200195,5,2212,unemployed,20
O235,C235,Jackson,Fruits & Veggies,Fresh Fruits,Nagercoil,25-04-2015,West,190,2470,13,0.21,1308,4,No festival,Online,200195,3,1951.3,unemployed,14
O236,C236,Krithika,"Eggs, Meat & Fish",Chicken,Dindigul,25-04-2015,Central,200,3000,15,0.35,1199,4,No festival,Online,200195,4,1950,employed,14
O237,C237,Arvind,Oil & Masala,Edible Oil & Ghee,Perambalur,25-04-2015,West,800,3200,4,0.14,1091,4,No festival,Offline,200195,2,2752,employed,2
O238,C238,Yadav,"Eggs, Meat & Fish",Fish,Bodi,25-04-2015,Central,600,2400,4,0.16,1293,4,No festival,Offline,200195,4,2016,unemployed,14
O239,C239,Vinne,Snacks,Chocolates,Coimbatore,25-04-2015,South,10,2580,258,0.26,1209,4,No festival,Online,200195,1,1909.2,employed,1
O240,C240,Vince,"Eggs, Meat & Fish",Chicken,Madurai,25-04-2015,West,200,3200,16,0.26,1330,4,No festival,Offline,200195,4,2368,employed,17
O241,C241,Kumar,"Eggs, Meat & Fish",Eggs,Salem,26-04-2015,West,6,3126,521,0.16,1100,4,No festival,Online,200195,4,2625.84,unemployed,11
O242,C242,Esther,Bakery,Biscuits,Tenkasi,26-04-2015,West,20,3300,165,0.27,1064,4,No festival,Online,200195,1,2409,unemployed,5
O243,C243,Sabeela,Snacks,Noodles,Salem,26-04-2015,West,100,2600,26,0.2,1319,4,No festival,Offline,200195,1,2080,unemployed,1
O244,C244,Sharon,Food Grains,Organic Staples,Madurai,26-04-2015,West,100,2900,29,0.24,1258,4,No festival,Online,200195,5,2204,unemployed,16
O245,C245,Ravi,Snacks,Noodles,Pudukottai,28-04-2015,East,100,3400,34,0.22,1247,4,No festival,Online,200195,1,2652,employed,7
O246,C246,Hafiz,Beverages,Soft Drinks,Perambalur,28-04-2015,West,20,2880,144,0.18,1032,4,No festival,Offline,200195,1,2361.6,unemployed,5
O247,C247,Jonas,Beverages,Soft Drinks,Tenkasi,28-04-2015,East,20,2880,144,0.34,1271,4,No festival,Offline,200195,1,1900.8,employed,3
O248,C248,Shree,Fruits & Veggies,Organic Fruits,Chennai,28-04-2015,East,300,3300,11,0.29,1092,4,No festival,Online,200195,3,2343,employed,20
O249,C249,Sabeela,Beverages,Soft Drinks,Theni,28-04-2015,East,20,2760,138,0.3,1301,4,No festival,Offline,200195,1,1932,unemployed,15
O250,C250,Willams,Beverages,Health Drinks,Cumbum,28-04-2015,East,100,3300,33,0.33,1031,4,No festival,Online,200195,1,2211,unemployed,18
O251,C251,Vinne,Oil & Masala,Spices,Kanyakumari,28-04-2015,East,50,2600,52,0.27,1078,4,No festival,Online,200195,2,1898,unemployed,14
O252,C252,James,Snacks,Cookies,Theni,28-04-2015,East,30,2760,92,0.21,1351,4,No festival,Offline,200195,1,2180.4,unemployed,11
O253,C253,Vidya,Snacks,Chocolates,Vellore,28-04-2015,East,10,3030,303,0.11,1267,4,No festival,Online,200195,1,2696.7,unemployed,1
O254,C254,Vince,Food Grains,Rice,Perambalur,29-04-2015,South,800,3200,4,0.23,1147,4,No festival,Online,200195,5,2464,unemployed,19
O255,C255,Alan,Snacks,Cookies,Ramanadhapuram,29-04-2015,East,30,2790,93,0.21,1197,4,No festival,Online,200195,1,2204.1,employed,13
O256,C256,Ganesh,"Eggs, Meat & Fish",Chicken,Nagercoil,29-04-2015,South,200,3000,15,0.28,1016,4,No festival,Online,200195,4,2160,employed,18
O257,C257,Ridhesh,Beverages,Health Drinks,Madurai,29-04-2015,South,100,2800,28,0.28,1271,4,No festival,Offline,200195,1,2016,unemployed,17
O258,C258,Amy,Snacks,Cookies,Namakkal,29-04-2015,East,30,3090,103,0.3,1002,4,No festival,Offline,200195,1,2163,unemployed,19
O259,C259,Ravi,Food Grains,Rice,Namakkal,29-04-2015,South,800,2400,3,0.35,1012,4,No festival,Offline,200195,5,1560,employed,11
O260,C260,Mathew,Snacks,Cookies,Dharmapuri,30-04-2015,South,30,2490,83,0.26,1312,4,No festival,Online,200195,1,1842.6,unemployed,10
O261,C261,Mathew,"Eggs, Meat & Fish",Fish,Viluppuram,30-04-2015,South,600,3600,6,0.26,1008,4,No festival,Offline,200195,4,2664,unemployed,4
O262,C262,Vinne,Oil & Masala,Spices,Trichy,30-04-2015,South,50,2750,55,0.29,1217,4,No festival,Online,200195,2,1952.5,employed,18
O263,C263,Sharon,Bakery,Biscuits,Coimbatore,02-05-2015,East,20,1060,53,0.13,152,5,No festival,Offline,200196,1,922.2,employed,15
O264,C264,James,Oil & Masala,Masalas,Cumbum,02-05-2015,South,50,1100,22,0.34,106,5,No festival,Offline,200196,2,726,employed,17
O265,C265,Verma,"Eggs, Meat & Fish",Mutton,Tenkasi,03-05-2015,Central,400,1200,3,0.1,181,5,No festival,Offline,200196,4,1080,unemployed,10
O266,C266,Arvind,Bakery,Biscuits,Virudhunagar,03-05-2015,East,20,1240,62,0.18,183,5,No festival,Online,200196,1,1016.8,unemployed,14
O267,C267,Vidya,Food Grains,Rice,Coimbatore,03-05-2015,East,800,1600,2,0.11,199,5,No festival,Online,200196,5,1424,employed,8
O268,C268,Suresh,Fruits & Veggies,Fresh Fruits,Nagercoil,04-05-2015,Central,190,1330,7,0.29,122,5,No festival,Offline,200196,3,944.3,unemployed,3
O269,C269,Hussain,Food Grains,Organic Staples,Perambalur,04-05-2015,Central,100,1100,11,0.14,131,5,No festival,Offline,200196,5,946,unemployed,6
O270,C270,Hussain,Oil & Masala,Masalas,Perambalur,04-05-2015,Central,50,1250,25,0.31,190,5,No festival,Offline,200196,2,862.5,unemployed,4
O271,C271,Rumaiza,Beverages,Health Drinks,Karur,04-05-2015,East,100,1300,13,0.3,134,5,No festival,Offline,200196,1,910,unemployed,12
O272,C272,Ridhesh,"Eggs, Meat & Fish",Fish,Salem,04-05-2015,West,600,1200,2,0.25,132,5,No festival,Online,200196,4,900,unemployed,8
O273,C273,Jackson,Oil & Masala,Masalas,Karur,04-05-2015,West,50,1300,26,0.11,155,5,No festival,Offline,200196,2,1157,unemployed,11
O274,C274,Esther,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,05-05-2015,South,800,800,1,0.13,174,5,No festival,Offline,200196,2,696,unemployed,14
O275,C275,Hafiz,Food Grains,Rice,Pudukottai,05-05-2015,South,800,800,1,0.12,176,5,No festival,Offline,200196,5,704,unemployed,16
O276,C276,Anu,Oil & Masala,Masalas,Vellore,05-05-2015,South,50,1250,25,0.19,101,5,No festival,Offline,200196,2,1012.5,unemployed,12
O277,C277,Vidya,Snacks,Chocolates,Namakkal,05-05-2015,Central,10,1210,121,0.18,147,5,No festival,Online,200196,1,992.2,employed,5
O278,C278,Sudha,Oil & Masala,Masalas,Ramanadhapuram,05-05-2015,Central,50,1000,20,0.24,171,5,No festival,Online,200196,2,760,unemployed,18
O279,C279,Hafiz,"Eggs, Meat & Fish",Fish,Dindigul,05-05-2015,South,600,1200,2,0.32,150,5,No festival,Online,200196,4,816,employed,8
O280,C280,Harish,Fruits & Veggies,Fresh Fruits,Tirunelveli,05-05-2015,South,190,1140,6,0.13,142,5,No festival,Online,200196,3,991.8,employed,11
O281,C281,Ramesh,Food Grains,Atta & Flour,Pudukottai,06-05-2015,West,40,1000,25,0.19,197,5,No festival,Online,200196,5,810,unemployed,10
O282,C282,Hussain,Oil & Masala,Spices,Bodi,06-05-2015,West,50,1050,21,0.16,126,5,No festival,Offline,200196,2,882,employed,4
O283,C283,Mathew,Bakery,Biscuits,Dindigul,06-05-2015,West,20,1280,64,0.33,115,5,No festival,Offline,200196,1,857.6,employed,16
O284,C284,Ram,Oil & Masala,Masalas,Krishnagiri,07-05-2015,East,50,1350,27,0.13,105,5,No festival,Online,200196,2,1174.5,unemployed,15
O285,C285,James,"Eggs, Meat & Fish",Chicken,Vellore,07-05-2015,East,200,1200,6,0.22,165,5,No festival,Online,200196,4,936,unemployed,14
O286,C286,Malik,Beverages,Soft Drinks,Tirunelveli,07-05-2015,East,20,1080,54,0.23,172,5,No festival,Online,200196,1,831.6,employed,11
O287,C287,Yusuf,Fruits & Veggies,Organic Fruits,Namakkal,07-05-2015,East,300,1200,4,0.19,129,5,No festival,Offline,200196,3,972,unemployed,1
O288,C288,Amrish,Oil & Masala,Masalas,Vellore,08-05-2015,East,50,1250,25,0.17,180,5,No festival,Offline,200196,2,1037.5,unemployed,15
O289,C289,Aditi,Oil & Masala,Spices,Theni,09-05-2015,South,50,1150,23,0.3,148,5,No festival,Offline,200196,2,805,employed,3
O290,C290,Amrish,Bakery,Breads & Buns,Ooty,09-05-2015,South,30,1200,40,0.19,134,5,No festival,Offline,200196,1,972,employed,12
O291,C291,Sharon,"Eggs, Meat & Fish",Fish,Krishnagiri,09-05-2015,South,600,1200,2,0.19,130,5,No festival,Online,200196,4,972,unemployed,14
O292,C292,Vinne,Snacks,Cookies,Virudhunagar,09-05-2015,West,30,1320,44,0.24,156,5,No festival,Offline,200196,1,1003.2,unemployed,18
O293,C293,Sharon,Fruits & Veggies,Organic Vegetables,Coimbatore,09-05-2015,South,200,1000,5,0.29,108,5,No festival,Offline,200196,3,710,unemployed,17
O294,C294,Mathew,Snacks,Chocolates,Ramanadhapuram,09-05-2015,West,10,1240,124,0.18,134,5,No festival,Offline,200196,1,1016.8,unemployed,7
O295,C295,Jonas,"Eggs, Meat & Fish",Chicken,Dindigul,10-05-2015,West,200,1200,6,0.15,114,5,No festival,Online,200196,4,1020,unemployed,9
O296,C296,Hafiz,"Eggs, Meat & Fish",Fish,Madurai,10-05-2015,West,600,1200,2,0.23,128,5,No festival,Offline,200196,4,924,employed,7
O297,C297,Arutra,Oil & Masala,Spices,Theni,10-05-2015,West,50,1250,25,0.21,145,5,No festival,Offline,200196,2,987.5,employed,20
O298,C298,Komal,Beverages,Health Drinks,Perambalur,10-05-2015,West,100,1100,11,0.25,132,5,No festival,Offline,200196,1,825,employed,8
O299,C299,Suresh,Snacks,Chocolates,Kanyakumari,10-05-2015,East,10,1320,132,0.17,101,5,No festival,Online,200196,1,1095.6,employed,6
O300,C300,Komal,Fruits & Veggies,Fresh Vegetables,Madurai,10-05-2015,East,70,1330,19,0.33,184,5,No festival,Offline,200196,3,891.1,employed,15
O301,C301,Adavan,"Eggs, Meat & Fish",Mutton,Theni,10-05-2015,West,400,1200,3,0.18,105,5,No festival,Offline,200196,4,984,employed,9
O302,C302,Akash,Oil & Masala,Edible Oil & Ghee,Pudukottai,10-05-2015,West,800,1600,2,0.25,100,5,No festival,Offline,200196,2,1200,unemployed,9
O303,C303,Sundar,Snacks,Chocolates,Salem,11-05-2015,Central,10,2340,234,0.16,676,5,No festival,Online,200167,1,1965.6,employed,12
O304,C304,Jackson,Bakery,Breads & Buns,Bodi,11-05-2015,Central,30,2220,74,0.28,652,5,No festival,Online,200167,1,1598.4,unemployed,17
O305,C305,Surya,"Eggs, Meat & Fish",Chicken,Bodi,11-05-2015,Central,200,2000,10,0.14,772,5,No festival,Offline,200167,4,1720,unemployed,17
O306,C306,Ramesh,Fruits & Veggies,Fresh Fruits,Chennai,11-05-2015,Central,190,2090,11,0.2,755,5,No festival,Offline,200167,3,1672,employed,19
O307,C307,James,Fruits & Veggies,Fresh Fruits,Salem,11-05-2015,Central,190,2470,13,0.2,684,5,No festival,Offline,200167,3,1976,unemployed,20
O308,C308,Arvind,Fruits & Veggies,Fresh Vegetables,Ooty,11-05-2015,Central,70,1890,27,0.24,606,5,No festival,Offline,200167,3,1436.4,employed,14
O309,C309,Yusuf,Bakery,Biscuits,Dindigul,11-05-2015,Central,20,2080,104,0.31,759,5,No festival,Online,200167,1,1435.2,employed,2
O310,C310,Arutra,"Eggs, Meat & Fish",Mutton,Kanyakumari,11-05-2015,East,400,2400,6,0.35,612,5,No festival,Offline,200167,4,1560,employed,8
O311,C311,Haseena,Fruits & Veggies,Fresh Fruits,Chennai,13-05-2015,West,190,2090,11,0.15,848,5,No festival,Offline,200167,3,1776.5,employed,20
O312,C312,Sundar,"Eggs, Meat & Fish",Mutton,Madurai,13-05-2015,West,400,2000,5,0.22,647,5,No festival,Offline,200167,4,1560,employed,16
O313,C313,Arutra,Beverages,Health Drinks,Bodi,13-05-2015,West,100,1800,18,0.19,737,5,No festival,Offline,200167,1,1458,employed,9
O314,C314,Surya,"Eggs, Meat & Fish",Mutton,Cumbum,13-05-2015,West,400,2400,6,0.15,840,5,No festival,Offline,200167,4,2040,unemployed,16
O315,C315,Surya,"Eggs, Meat & Fish",Eggs,Cumbum,13-05-2015,South,6,2190,365,0.34,772,5,No festival,Offline,200167,4,1445.4,employed,4
O316,C316,Veena,Fruits & Veggies,Fresh Vegetables,Tirunelveli,13-05-2015,South,70,1960,28,0.3,666,5,No festival,Offline,200167,3,1372,employed,16
O317,C317,Muneer,Food Grains,Atta & Flour,Chennai,14-05-2015,South,40,2320,58,0.28,705,5,No festival,Online,200167,5,1670.4,employed,14
O318,C318,Aditi,Beverages,Health Drinks,Tirunelveli,16-05-2015,West,100,2100,21,0.32,740,5,No festival,Online,200167,1,1428,unemployed,8
O319,C319,Hussain,Beverages,Health Drinks,Salem,16-05-2015,West,100,2200,22,0.18,837,5,No festival,Offline,200167,1,1804,unemployed,5
O320,C320,Willams,Snacks,Noodles,Cumbum,17-05-2015,Central,100,2000,20,0.11,861,5,No festival,Online,200167,1,1780,unemployed,12
O321,C321,Rumaiza,Oil & Masala,Edible Oil & Ghee,Kanyakumari,18-05-2015,Central,800,2400,3,0.21,707,5,No festival,Offline,200167,2,1896,unemployed,14
O322,C322,Amrish,Beverages,Health Drinks,Tirunelveli,18-05-2015,East,100,2100,21,0.11,665,5,No festival,Online,200167,1,1869,unemployed,19
O323,C323,Ramesh,Beverages,Soft Drinks,Tenkasi,18-05-2015,East,20,2240,112,0.15,678,5,No festival,Offline,200167,1,1904,employed,6
O324,C324,Hafiz,"Eggs, Meat & Fish",Mutton,Trichy,18-05-2015,East,400,2000,5,0.14,858,5,No festival,Offline,200167,4,1720,unemployed,18
O325,C325,Sudeep,Food Grains,Organic Staples,Virudhunagar,19-05-2015,Central,100,1900,19,0.14,883,5,No festival,Offline,200167,5,1634,unemployed,18
O326,C326,Aditi,Beverages,Soft Drinks,Chennai,19-05-2015,South,20,2180,109,0.13,624,5,No festival,Offline,200167,1,1896.6,employed,1
O327,C327,Yusuf,Fruits & Veggies,Fresh Fruits,Trichy,20-05-2015,Central,190,2090,11,0.16,728,5,No festival,Offline,200167,3,1755.6,employed,16
O328,C328,Hussain,Fruits & Veggies,Organic Vegetables,Kanyakumari,20-05-2015,East,200,2400,12,0.23,858,5,No festival,Online,200167,3,1848,unemployed,6
O329,C329,Roshan,Snacks,Chocolates,Ramanadhapuram,20-05-2015,Central,10,2210,221,0.29,787,5,No festival,Online,200167,1,1569.1,employed,5
O330,C330,Sundar,Snacks,Noodles,Dharmapuri,20-05-2015,Central,100,2400,24,0.33,885,5,No festival,Online,200167,1,1608,unemployed,12
